action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15671600,[],CHEMBL3602896,Antagonist activity at cIAP1-BIR3 domain (unknown origin) assessed as inhibition of interaction with SMAC by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](N)C(=O)Nc1cccc(N)n1,,,CHEMBL3600342,J Med Chem,2015,"{'bei': '25.35', 'le': '0.48', 'lle': '4.62', 'sei': '4.86'}",CHEMBL3600720,,CHEMBL3600720,4.57,0,http://www.openphacts.org/units/Nanomolar,2492064,=,1,1,=,,IC50,nM,,27000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,27.0
,,15671601,[],CHEMBL3602896,Antagonist activity at cIAP1-BIR3 domain (unknown origin) assessed as inhibition of interaction with SMAC by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CCc3cnc(Cl)cc32)CCN1,,,CHEMBL3600342,J Med Chem,2015,"{'bei': '15.94', 'le': '0.32', 'lle': '3.78', 'sei': '9.69'}",CHEMBL3600732,,CHEMBL3600732,4.70,0,http://www.openphacts.org/units/Nanomolar,2492076,=,1,1,=,,IC50,nM,,20000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,20.0
,,15671602,[],CHEMBL3602896,Antagonist activity at cIAP1-BIR3 domain (unknown origin) assessed as inhibition of interaction with SMAC by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CCCC2)CCN1,,,CHEMBL3600342,J Med Chem,2015,"{'bei': '16.03', 'le': '0.31', 'lle': '3.49', 'sei': '9.52'}",CHEMBL3600721,,CHEMBL3600721,3.39,0,http://www.openphacts.org/units/Nanomolar,2492065,=,1,1,=,,IC50,nM,,410000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,410.0
,,15671603,[],CHEMBL3602896,Antagonist activity at cIAP1-BIR3 domain (unknown origin) assessed as inhibition of interaction with SMAC by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ccc(Cl)cc32)CCN1,,,CHEMBL3600342,J Med Chem,2015,"{'bei': '16.88', 'le': '0.34', 'lle': '3.17', 'sei': '15.27'}",CHEMBL3600733,,CHEMBL3600733,5.43,0,http://www.openphacts.org/units/Nanomolar,2492077,=,1,1,=,,IC50,nM,,3700.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,3.7
,,15671604,[],CHEMBL3602896,Antagonist activity at cIAP1-BIR3 domain (unknown origin) assessed as inhibition of interaction with SMAC by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2ccc(Cl)cc21,,,CHEMBL3600342,J Med Chem,2015,"{'bei': '16.91', 'le': '0.34', 'lle': '3.92', 'sei': '13.81'}",CHEMBL3600734,,CHEMBL3600734,6.19,0,http://www.openphacts.org/units/Nanomolar,2492078,=,1,1,=,,IC50,nM,,650.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.65
,,15671605,[],CHEMBL3602896,Antagonist activity at cIAP1-BIR3 domain (unknown origin) assessed as inhibition of interaction with SMAC by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(Cl)cc21,,,CHEMBL3600342,J Med Chem,2015,"{'bei': '17.70', 'le': '0.35', 'lle': '4.82', 'sei': '11.26'}",CHEMBL3600735,,CHEMBL3600735,6.50,0,http://www.openphacts.org/units/Nanomolar,2492079,=,1,1,=,,IC50,nM,,320.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.32
,,15671606,[],CHEMBL3602896,Antagonist activity at cIAP1-BIR3 domain (unknown origin) assessed as inhibition of interaction with SMAC by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(Cc3ccccc3)cc21,,,CHEMBL3600342,J Med Chem,2015,"{'bei': '18.93', 'le': '0.35', 'lle': '5.39', 'sei': '13.86'}",CHEMBL3600717,,CHEMBL3600717,8.00,0,http://www.openphacts.org/units/Nanomolar,2492060,=,1,1,=,,IC50,nM,,10.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,uM,UO_0000065,,0.01
,298675,16259932,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3cnc(C(F)(F)C4CC4)cc32)[C@@H](CN2CCCC2=O)CN1,,,CHEMBL3639218,,2015,"{'bei': '16.51', 'le': '0.32', 'lle': '5.36', 'sei': '11.42'}",CHEMBL3700080,,CHEMBL3700080,7.85,0,http://www.openphacts.org/units/Nanomolar,2577296,=,37,1,=,,IC50,nM,,14.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,14.0
,298624,16261174,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(-c3cnn(C)c3)cc21,,,CHEMBL3639218,,2015,"{'bei': '15.17', 'le': '0.28', 'lle': '4.84', 'sei': '8.29'}",CHEMBL3700003,,CHEMBL3700003,6.26,0,http://www.openphacts.org/units/Nanomolar,2577219,=,37,1,=,,IC50,nM,,550.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,550.0
,273246,16261437,[],CHEMBL3707980,"Fluorescence Polarization (FP) Based Competitive Assay: Binding affinities of the present compounds to XIAP linker-BIR2-BIR3 (residues 120-356), cIAP1-BIR3 (residues 253-363), and cIAP-2 BIR3 (residues 238-349) proteins were determined by fluorescence polarization (FP) based competitive assays. For cIAP-1 BIR3 and cIAP-2 BIR3 assays, a fluorescently labeled Smac mimetic (Smac-2F) was used as the fluorescent probe. The Kd values of Smac-2F to cIAP-1 BIR3 and cIAP-2 BIR3 were determined by monitoring the total fluorescence polarization of mixtures composed with the fluorescent probe at a fixed concentration and proteins with increasing concentrations up to full saturation. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 2 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of SMAC-2F and increasing concentrations of protein were added to a final volume of 125 ul in the assay buffer (100 mM potassium phosphate, pH 7.5).",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CN(S(=O)(=O)CCC/C=C/CCCS(=O)(=O)N2CC[C@H]3CC[C@@H](C(=O)NC(c4ccccc4)c4ccccc4)N3C(=O)[C@@H](NC(=O)[C@H](C)NC)C2)CC[C@H]2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,,,CHEMBL3639096,,2014,,CHEMBL3699023,,CHEMBL3699023,,0,http://www.openphacts.org/units/Nanomolar,2576149,<,37,1,<,,IC50,nM,,100.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,100.0
,298572,16262327,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cc(F)c(S(=O)(=O)c3ccc(OC)cc3)cc21,,,CHEMBL3639218,,2015,"{'bei': '13.81', 'le': '0.27', 'lle': '4.57', 'sei': '8.14'}",CHEMBL3699947,,CHEMBL3699947,7.17,0,http://www.openphacts.org/units/Nanomolar,2577160,=,37,1,=,,IC50,nM,,67.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,67.0
,298593,16262508,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(Cc3cccc(Cl)c3)cc21,,,CHEMBL3639218,,2015,"{'bei': '17.33', 'le': '0.34', 'lle': '4.66', 'sei': '13.73'}",CHEMBL3699967,,CHEMBL3699967,7.92,0,http://www.openphacts.org/units/Nanomolar,2577182,=,37,1,=,,IC50,nM,,12.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,12.0
,298654,16263403,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnn(C[C@H]2CN[C@H](C)CN2CC(=O)N2CC3(Cc4ccccc4C3)c3ccc(C#N)cc32)c1,,,CHEMBL3639218,,2015,"{'bei': '14.48', 'le': '0.26', 'lle': '4.15', 'sei': '9.01'}",CHEMBL3700038,,CHEMBL3700038,6.96,0,http://www.openphacts.org/units/Nanomolar,2577254,=,37,1,=,,IC50,nM,,110.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,110.0
,298567,16263926,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CC3(CCC3)c3ccc(Cl)cc32)CCN1,,,CHEMBL3639218,,2015,"{'bei': '15.23', 'le': '0.30', 'lle': '2.69', 'sei': '14.30'}",CHEMBL3696521,,CHEMBL3696521,5.09,0,http://www.openphacts.org/units/Nanomolar,2573365,=,37,1,=,,IC50,nM,,8200.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,8200.0
,298658,16264142,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1C[C@](C)(COC)c2ccc(Br)cc21,,,CHEMBL3639218,,2015,"{'bei': '13.74', 'le': '0.31', 'lle': '4.04', 'sei': '11.20'}",CHEMBL3700045,,CHEMBL3700045,6.05,0,http://www.openphacts.org/units/Nanomolar,2577261,=,37,1,=,,IC50,nM,,890.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,890.0
,273264,16264535,[],CHEMBL3707980,"Fluorescence Polarization (FP) Based Competitive Assay: Binding affinities of the present compounds to XIAP linker-BIR2-BIR3 (residues 120-356), cIAP1-BIR3 (residues 253-363), and cIAP-2 BIR3 (residues 238-349) proteins were determined by fluorescence polarization (FP) based competitive assays. For cIAP-1 BIR3 and cIAP-2 BIR3 assays, a fluorescently labeled Smac mimetic (Smac-2F) was used as the fluorescent probe. The Kd values of Smac-2F to cIAP-1 BIR3 and cIAP-2 BIR3 were determined by monitoring the total fluorescence polarization of mixtures composed with the fluorescent probe at a fixed concentration and proteins with increasing concentrations up to full saturation. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 2 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of SMAC-2F and increasing concentrations of protein were added to a final volume of 125 ul in the assay buffer (100 mM potassium phosphate, pH 7.5).",B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)Nc2ccc(NC(=O)N3CC[C@H]4CC[C@@H](C(=O)N[C@@H]5C[C@@H]5c5ccccc5)N4C(=O)[C@@H](NC(=O)[C@H](C)NC)C3)cc2)CC[C@H]2CC[C@@H](C(=O)N[C@@H]3C[C@@H]3c3ccccc3)N2C1=O,,,CHEMBL3639096,,2014,,CHEMBL3699041,,CHEMBL3699041,,0,http://www.openphacts.org/units/Nanomolar,2576167,<,37,1,<,,IC50,nM,,1000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,1000.0
,298619,16264640,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(Oc3c(C)cccc3C)cc21,,,CHEMBL3639218,,2015,"{'bei': '15.51', 'le': '0.29', 'lle': '3.60', 'sei': '10.49'}",CHEMBL3699999,,CHEMBL3699999,7.02,0,http://www.openphacts.org/units/Nanomolar,2577214,=,37,1,=,,IC50,nM,,96.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,96.0
,298655,16264689,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ccc(C#N)cc32)CCN1,,,CHEMBL3639218,,2015,"{'bei': '16.33', 'le': '0.30', 'lle': '3.62', 'sei': '8.59'}",CHEMBL3700039,,CHEMBL3700039,5.10,0,http://www.openphacts.org/units/Nanomolar,2577255,=,37,1,=,,IC50,nM,,7900.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,7900.0
,298587,16265440,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(Cc3ccccc3F)cc21,,,CHEMBL3639218,,2015,"{'bei': '18.26', 'le': '0.34', 'lle': '5.31', 'sei': '13.94'}",CHEMBL3699960,,CHEMBL3699960,8.05,0,http://www.openphacts.org/units/Nanomolar,2577175,=,37,1,=,,IC50,nM,,9.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,9.0
,298665,16265552,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2nnc(Cl)cc21,,,CHEMBL3639218,,2015,"{'bei': '16.86', 'le': '0.34', 'lle': '5.14', 'sei': '8.78'}",CHEMBL3700054,,CHEMBL3700054,6.20,0,http://www.openphacts.org/units/Nanomolar,2577270,=,37,1,=,,IC50,nM,,630.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,630.0
,273259,16267047,[],CHEMBL3707980,"Fluorescence Polarization (FP) Based Competitive Assay: Binding affinities of the present compounds to XIAP linker-BIR2-BIR3 (residues 120-356), cIAP1-BIR3 (residues 253-363), and cIAP-2 BIR3 (residues 238-349) proteins were determined by fluorescence polarization (FP) based competitive assays. For cIAP-1 BIR3 and cIAP-2 BIR3 assays, a fluorescently labeled Smac mimetic (Smac-2F) was used as the fluorescent probe. The Kd values of Smac-2F to cIAP-1 BIR3 and cIAP-2 BIR3 were determined by monitoring the total fluorescence polarization of mixtures composed with the fluorescent probe at a fixed concentration and proteins with increasing concentrations up to full saturation. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 2 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of SMAC-2F and increasing concentrations of protein were added to a final volume of 125 ul in the assay buffer (100 mM potassium phosphate, pH 7.5).",B,,,BAO_0000190,BAO_0000357,single protein format,CNCC(=O)N[C@H]1CN(C(=O)N2CCN(C(=O)N3CC[C@H]4CC[C@@H](C(=O)NC(c5ccccc5)c5ccccc5)N4C(=O)[C@@H](NC(=O)[C@H](C)NC)C3)CC2)CC[C@H]2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,,,CHEMBL3639096,,2014,,CHEMBL3699036,,CHEMBL3699036,,0,http://www.openphacts.org/units/Nanomolar,2576162,<,37,1,<,,IC50,nM,,300.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,300.0
,298676,16267562,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,CCC(F)(F)c1cc2c(cn1)C(C)(C)CN2C(=O)CN1C[C@@H](C)NC[C@@H]1CN1CC[C@@H](F)C1,,,CHEMBL3639218,,2015,"{'bei': '16.30', 'le': '0.32', 'lle': '4.71', 'sei': '14.74'}",CHEMBL3700081,,CHEMBL3700081,7.62,0,http://www.openphacts.org/units/Nanomolar,2577297,=,37,1,=,,IC50,nM,,24.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,24.0
,298628,16267911,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2cnc(Oc3c(F)cccc3F)cc21,,,CHEMBL3639218,,2015,"{'bei': '15.03', 'le': '0.29', 'lle': '3.83', 'sei': '10.34'}",CHEMBL3700007,,CHEMBL3700007,6.92,0,http://www.openphacts.org/units/Nanomolar,2577223,=,37,1,=,,IC50,nM,,120.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,120.0
,298528,16268319,[],CHEMBL3707783,"In vitro Competitive Displacement Binding Assays : Modified SMAC peptides and compounds were tested for their ability to displace the fluorescent tracer from either XIAP, clAP-1 or clAP-2. BIR3 domains of clAP-1 , clAP-2 and XIAP were incubated with test compounds or SMAC based peptides and their respective peptide probes (Peptide Protein Research) in assay buffer (50mM Hepes pH 7.5, 0.025% Tween-20, 0.01 % BSA, and 1 mM DTT). Positive controls consisted of BIR3 proteins and tracer (no inhibition) and negative controls contained tracer only (100% inhibition). The samples were incubated at room temperature for 1 hr (XIAP and clAP-2) or 3hrs (clAP-1 ) prior to being read in the BMG Pherastar in Fluorescence Polarization mode (FP 485nm, 520nm, 520nm).",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(CC(=O)N2CCc3ccc(Cl)cc32)CCN1,,,CHEMBL3639218,,2015,"{'bei': '15.44', 'le': '0.31', 'lle': '3.02', 'sei': '12.75'}",CHEMBL3600728,,CHEMBL3600728,4.54,0,http://www.openphacts.org/units/Nanomolar,2573322,=,37,1,=,,IC50,nM,,29000.0,CHEMBL5462,Homo sapiens,Baculoviral IAP repeat-containing protein 2,9606,,,IC50,nM,UO_0000065,,29000.0
